epsilon,n_clusters_db,n_noise_db,ARAND_db,AMIS_db,Exec_time_db,n_clusters_dbp_uni,n_noise_dbp_uni,ARAND_dbp_uni,AMIS_dbp_uni,Exec_time_dbp_uni,n_clusters_dbp_kg,n_noise_dbp_kg,ARAND_dbp_kg,AMIS_dbp_kg,Exec_time_dbp_kg
160.5,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.0029914379119873047,1.0,25.0,0.09635509772452347,0.23524234178860368,0.010970115661621094,4.0,34.0,0.2327363744883185,0.3444740130959023,0.011968135833740234
165.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.002991914749145508,1.0,48.0,0.3266191752729725,0.4238068998196488,0.009973764419555664,4.0,30.0,0.22967776222758612,0.3433190935178806,0.011967897415161133
170.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.002991914749145508,2.0,40.0,0.3689861172066146,0.4311912796088608,0.01296544075012207,3.0,28.0,0.3211293452495915,0.3713035842408724,0.011967897415161133
175.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.002991199493408203,2.0,9.0,0.28615233464794376,0.3919592655875543,0.010971307754516602,3.0,21.0,0.338917271470877,0.389269865270596,0.011968374252319336
180.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.002992391586303711,3.0,25.0,0.24397118949496932,0.2953701940544082,0.008975744247436523,3.0,16.0,0.3340888205324231,0.391762702010111,0.01296544075012207
185.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.0029914379119873047,1.0,11.0,0.0066803110489491715,0.05057107311136218,0.009973764419555664,3.0,12.0,0.33995868787299577,0.39548237574579687,0.01196908950805664
190.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.002991914749145508,1.0,46.0,0.3196061486073007,0.4307945823252931,0.010970592498779297,3.0,7.0,0.3573014009517009,0.40189389061910513,0.011968851089477539
195.5,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.0029914379119873047,2.0,27.0,0.4027778242728377,0.4097676543687812,0.011968135833740234,3.0,2.0,0.36444114106354025,0.418791251841386,0.012965202331542969
200.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029914379119873047,2.0,22.0,0.3527574564079728,0.40425275374684766,0.010971307754516602,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012965202331542969
205.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002992391586303711,1.0,30.0,0.1402813324614621,0.28545371434374234,0.010970830917358398,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.011967897415161133
210.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,5.0,0.004402891479352224,0.04158771712235791,0.009973287582397461,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964487075805664
215.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.003988981246948242,1.0,59.0,0.39389760813725744,0.42024602916092396,0.009973287582397461,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.013962745666503906
220.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,6.0,-0.0018262645571843138,0.012055020501548226,0.010970592498779297,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.013962268829345703
225.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0049860477447509766,1.0,32.0,0.1604007169681637,0.3063446384936622,0.012965679168701172,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012965202331542969
230.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,50.0,0.3583469391347804,0.452487643564675,0.01096963882446289,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.01396322250366211
235.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.003988742828369141,1.0,31.0,0.15015632171623558,0.2958319989543627,0.009973526000976562,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964963912963867
240.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029914379119873047,1.0,20.0,0.0612394063437235,0.18701848775566404,0.0109710693359375,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964248657226562
245.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991199493408203,2.0,16.0,0.3253557998233984,0.42230476597693867,0.008976459503173828,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.01296544075012207
250.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029921531677246094,1.0,6.0,0.006098792415482031,0.05200695929394081,0.008975982666015625,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012965679168701172
255.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.002991199493408203,2.0,2.0,0.286253093848871,0.41759832643082967,0.0109710693359375,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.01296544075012207
260.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.00299072265625,1.0,8.0,0.010339251641916555,0.0722630866380355,0.010971546173095703,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.012964963912963867
265.5,1.0,0.0,0.0,-1.2026014029091173e-15,0.0029916763305664062,1.0,11.0,0.018883255630657413,0.10159239967897393,0.00997304916381836,1.0,1.0,0.000351000351000353,0.00018503394242292144,0.013962745666503906
